ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1190,Seddon,3 Walter St,3,h,847000,S,Jas,20/5/17,6.6,3011,3,1,1,205,,,Maribyrnong,-37.8053,144.8967,Western Metropolitan,2417
1191,South Melbourne,55 Cobden St,2,h,1024000,S,Williams,22/4/17,2.1,3205,2,1,0,102,,1880,Port Phillip,-37.8355,144.9675,Southern Metropolitan,5943
1192,South Yarra,407/800 Chapel St,1,u,537000,S,hockingstuart,6/5/17,3.3,3141,1,1,1,0,,2000,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887
1193,South Yarra,1/52 Caroline St,1,u,410000,S,hockingstuart,8/4/17,3.3,3141,1,1,0,0,,,Stonnington,-37.8378,144.9883,Southern Metropolitan,14887
1194,South Yarra,10/14 Cromwell Rd,2,u,499000,S,hockingstuart,8/4/17,3.3,3141,2,1,1,0,,1970,Stonnington,-37.8452,145.0001,Southern Metropolitan,14887
1195,South Yarra,9/384 Toorak Rd,2,u,485000,PI,Biggin,8/4/17,3.3,3141,2,1,0,5467,73,1970,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887
1196,South Yarra,2/63 Domain St,3,u,920000,S,Williams,13/5/17,3.3,3141,3,1,1,0,,1970,Melbourne,-37.836,144.9782,Southern Metropolitan,14887
1197,South Yarra,5/9 Rockley Rd,2,u,792500,S,Jellis,22/4/17,3.3,3141,2,1,1,0,106,1970,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887
1198,St Kilda,5/18 Barkly St,1,u,346000,SP,Buxton,6/5/17,6.1,3182,1,1,1,678,,,Port Phillip,-37.8585,144.983,Southern Metropolitan,13240
1199,St Kilda,22/14 Crimea St,1,u,350000,VB,hockingstuart,8/4/17,6.1,3182,1,1,1,1236,,1968,Port Phillip,-37.8585,144.9884,Southern Metropolitan,13240
1200,St Kilda,23A Havelock St,2,h,1120000,S,hockingstuart,8/4/17,6.1,3182,2,1,0,135,74,1930,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240
1201,St Kilda,25 Fawkner St,2,h,1440000,S,Marshall,13/5/17,6.1,3182,2,1,2,194,112,1890,Port Phillip,-37.8658,144.9795,Southern Metropolitan,13240
1202,Sunshine,54 Ardoyne St,3,h,940000,S,Douglas,6/5/17,12.6,3020,3,2,2,572,190,1950,Brimbank,-37.7966,144.8256,Western Metropolitan,3755
1203,Sunshine,27 Parsons St,3,h,950000,S,Douglas,6/5/17,12.6,3020,3,1,1,725,,,Brimbank,-37.7918,144.8419,Western Metropolitan,3755
1204,Sunshine,10 Yewers St,3,h,692000,S,FN,29/4/17,12.6,3020,3,1,1,485,,,Brimbank,-37.7868,144.8428,Western Metropolitan,3755
1205,Sunshine North,25 Lincoln St,3,h,830000,S,Douglas,6/5/17,13.3,3020,3,1,2,608,,,Brimbank,-37.7743,144.8446,Western Metropolitan,4217
1206,Sunshine North,19 Plymouth Cl,3,h,600000,S,Douglas,6/5/17,13.3,3020,3,1,2,465,,,Brimbank,-37.7549,144.8304,Western Metropolitan,4217
1207,Sunshine West,91 Hilma St,4,h,685000,S,Bells,13/5/17,13.5,3020,4,2,2,572,184,1967,Brimbank,-37.7912,144.7979,Western Metropolitan,6763
1208,Surrey Hills,1/6 Blackburn St,2,h,1250000,SP,Fletchers,20/5/17,11.2,3127,2,2,1,323,96,1980,Boroondara,-37.823,145.0993,Southern Metropolitan,5457
1209,Surrey Hills,26 Everton Gr,4,h,1490000,S,Noel,20/5/17,11.2,3127,4,1,4,605,,,Whitehorse,-37.8292,145.1053,Southern Metropolitan,5457
1210,Templestowe Lower,254 Thompsons Rd,4,h,1302000,S,Ray,22/4/17,13.8,3107,4,2,2,650,,,Manningham,-37.7686,145.1023,Eastern Metropolitan,5420
1211,Thornbury,129 Collins St,3,h,1345000,S,Love,8/4/17,6.5,3071,3,2,4,584,,,Darebin,-37.7555,145.0152,Northern Metropolitan,8870
1212,Thornbury,1/73 Flinders St,2,u,462000,S,Nelson,13/5/17,6.5,3071,2,1,1,0,,1970,Darebin,-37.7561,145.0067,Northern Metropolitan,8870
1213,Thornbury,107 Hutton St,3,h,1100000,PI,Woodards,13/5/17,6.5,3071,3,2,1,359,,,Darebin,-37.7551,144.9916,Northern Metropolitan,8870
1214,Thornbury,171 Mansfield St,3,h,1130000,S,Jellis,20/5/17,6.5,3071,3,1,1,381,,,Darebin,-37.7575,145.0128,Northern Metropolitan,8870
1215,Watsonia,8 Castlereagh Pl,3,h,715000,SP,Barry,22/4/17,14.9,3087,3,1,2,312,,,Banyule,-37.7031,145.0773,Northern Metropolitan,2329
1216,West Footscray,16 Hope St,3,h,830000,PI,Burnham,20/5/17,8.2,3012,3,1,0,370,,,Maribyrnong,-37.7916,144.8715,Western Metropolitan,5058
1217,West Footscray,1 Dongola Rd,3,h,935000,S,Jas,22/4/17,8.2,3012,3,1,2,325,102,1925,Maribyrnong,-37.7922,144.8818,Western Metropolitan,5058
1218,Williamstown,2/47 Power St,2,h,855000,S,Williams,20/5/17,8,3016,2,1,1,160,,,Hobsons Bay,-37.8546,144.8883,Western Metropolitan,6380
1219,Yarraville,29 Wilson St,3,h,935000,S,Jas,8/4/17,7,3013,3,1,0,198,98,1970,Maribyrnong,-37.8194,144.8914,Western Metropolitan,6543
1220,Yarraville,260 Francis St,3,h,892000,S,Village,13/5/17,7,3013,3,1,2,449,106,1940,Maribyrnong,-37.8195,144.8766,Western Metropolitan,6543
1221,Yarraville,1 Highgate St,4,h,985500,S,Jas,13/5/17,7,3013,4,1,5,445,139,1977,Maribyrnong,-37.8228,144.8769,Western Metropolitan,6543
1222,Yarraville,10/51 Stephen St,2,u,397000,S,Village,13/5/17,7,3013,2,1,1,0,68,1975,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543
1223,Albion,26 Wyalong St,3,h,800000,S,Bells,8/4/17,13.9,3020,4,2,5,689,128,1951,Brimbank,-37.7776,144.8167,Western Metropolitan,2185
1224,Albion,76 Forrest St,3,h,700000,S,Douglas,13/5/17,13.9,3020,3,1,2,697,,,Brimbank,-37.7841,144.8169,Western Metropolitan,2185
1225,Altona,196 Blyth St,5,h,1480000,SP,Greg,13/5/17,13.8,3018,5,3,4,725,201,1980,Hobsons Bay,-37.8712,144.8107,Western Metropolitan,5301
1226,Ashburton,2a Liberator St,2,u,925000,S,Jellis,8/4/17,11,3147,2,1,2,257,,,Boroondara,-37.866,145.089,Southern Metropolitan,3052
1227,Brooklyn,6 Millers Rd,2,h,1005000,S,hockingstuart,22/4/17,10.9,3012,2,1,2,780,156,1950,Hobsons Bay,-37.8241,144.8419,Western Metropolitan,962
1228,Carlton,1/2 Drummond St,3,u,1520000,S,hockingstuart,8/4/17,1.8,3053,3,2,2,214,,1993,Melbourne,-37.8177,144.8496,Northern Metropolitan,6786
1229,Elsternwick,4/34 Horne St,2,u,595000,S,Hodges,29/4/17,8.5,3185,2,1,1,0,,,Glen Eira,-37.886,145.0008,Southern Metropolitan,4898
1230,Elwood,8/89 Addison St,3,u,950000,S,Whiting,13/5/17,7.7,3184,3,1,1,0,,,Port Phillip,-37.8794,144.9804,Southern Metropolitan,8989
1231,Elwood,9 Kendall St,3,h,1875000,VB,Chisholm,13/5/17,7.7,3184,3,2,2,270,,,Port Phillip,-37.8805,144.9933,Southern Metropolitan,8989
1232,Essendon North,3 Madden St,2,t,810000,S,Pagan,20/5/17,9.4,3041,2,2,1,175,,,Moonee Valley,-37.7417,144.9079,Western Metropolitan,1308
1233,Essendon North,5/15 Bulla Rd,2,u,415500,S,Nelson,22/4/17,9.4,3041,2,1,1,82,,1970,Moonee Valley,-37.743,144.9084,Western Metropolitan,1308
1234,Fitzroy,60 Argyle St,2,t,1100000,VB,Nelson,8/4/17,1.6,3065,2,2,1,81,136,1990,Yarra,-37.7976,144.9778,Northern Metropolitan,5825
1235,Fitzroy,320/416 Gore St,2,u,600000,VB,Nelson,8/4/17,1.6,3065,2,1,1,2122,,,Yarra,-37.7967,144.9836,Northern Metropolitan,5825
1236,Fitzroy,322 Young St,2,t,1050000,S,Nelson,20/5/17,1.6,3065,2,1,1,87,,2000,Yarra,-37.7959,144.9802,Northern Metropolitan,5825
1237,Fitzroy,233 Gore St,2,h,1200000,SP,Brad,29/4/17,1.6,3065,2,1,0,63,,1900,Yarra,-37.8018,144.9825,Northern Metropolitan,5825
1238,Keilor Park,49a Spence St,3,u,616000,S,Barry,22/4/17,14.5,3042,3,1,2,431,,,Brimbank,-37.721,144.8584,Western Metropolitan,1119
1239,Keilor Park,7 Zagreb Ct,3,h,773000,S,Nelson,29/4/17,14.5,3042,3,2,2,650,150,1980,Brimbank,-37.724,144.8514,Western Metropolitan,1119
1240,Kensington,9/11 Smith St,2,u,525000,VB,Edward,13/5/17,4.2,3031,2,1,1,0,73,2011,Melbourne,-37.7912,144.9318,Northern Metropolitan,5263
1241,Kensington,23 Wakefield St,3,h,1190000,S,Rendina,20/5/17,4.2,3031,3,2,1,180,,,Melbourne,-37.7973,144.9208,Northern Metropolitan,5263
1242,Kensington,310/71 Henry St,1,u,380000,VB,Edward,29/4/17,4.2,3031,1,1,1,2592,,,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
1243,Middle Park,26 Canterbury Rd,3,h,1420000,S,RT,8/4/17,4.1,3206,3,1,0,112,,,Port Phillip,-37.8447,144.9604,Southern Metropolitan,2019
1244,Middle Park,81 Carter St,2,h,1335000,S,Greg,8/4/17,4.1,3206,2,1,1,107,,1900,Port Phillip,-37.8468,144.9612,Southern Metropolitan,2019
1245,Middle Park,23 Nimmo St,3,h,2250000,VB,Marshall,29/4/17,4.1,3206,3,2,1,148,146,1890,Port Phillip,-37.8496,144.963,Southern Metropolitan,2019
1246,North Melbourne,649 Queensberry St,2,h,940000,S,JMRE,29/4/17,2.3,3051,2,1,0,89,65,1890,Melbourne,-37.9394,145.089,Northern Metropolitan,6821
1247,Oakleigh South,272 Warrigal Rd,3,h,985100,S,Gary,8/4/17,14.7,3167,3,1,2,621,,1950,Monash,-37.9115,145.0889,South-Eastern Metropolitan,3692
1248,South Kingsville,2/17 Greene St,2,u,321000,SP,Jas,13/5/17,9.1,3015,2,1,1,0,,1970,Hobsons Bay,-37.8288,144.8711,Western Metropolitan,984
1249,Southbank,51/88 Wells St,2,u,580000,VB,MICM,8/4/17,1.2,3006,2,1,1,0,79,1995,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400
1250,Toorak,18/76 Mathoura Rd,1,u,552000,S,Nelson,8/4/17,4.6,3142,1,1,1,0,,,Stonnington,-37.8428,145.0081,Southern Metropolitan,7217
1251,Toorak,73/145 Canterbury Rd,1,u,247500,SA,RT,22/4/17,4.6,3142,1,1,1,0,,,Stonnington,-37.8421,145.0104,Southern Metropolitan,7217
1252,Williamstown North,27 Champion Rd,3,h,1575000,S,Sweeney,13/5/17,8.9,3016,3,1,1,860,160,1950,Hobsons Bay,-37.8565,144.8865,Western Metropolitan,802
1253,Windsor,3/217 Dandenong Rd,2,u,854000,SP,Woodards,22/4/17,5.1,3181,2,1,1,774,90,1945,Stonnington,-37.8582,144.9979,Southern Metropolitan,4380
1254,Windsor,108 Peel St,1,h,900000,VB,hockingstuart,29/4/17,5.1,3181,1,1,1,160,,1930,Stonnington,-37.8556,144.9885,Southern Metropolitan,4380
1255,Yallambie,7 Marigolds Rd,3,h,984000,S,Darren,29/4/17,15,3085,3,2,2,552,,,Banyule,-37.7285,145.0851,Northern Metropolitan,1369
1256,Campbellfield,33 Rainsford Tce,3,h,445000,S,Harcourts,20/5/17,14.5,3061,3,1,2,534,,,Hume,-37.6741,144.9698,Northern Metropolitan,1889
1257,Travancore,456/38 Mt Alexander Rd,2,u,360000,SP,Pagan,20/5/17,5.3,3032,2,1,1,0,51,2010,Moonee Valley,-37.7847,144.9383,Western Metropolitan,1052
1258,Alphington,6 Como St,4,h,2345000,S,Jellis,1/7/17,5.7,3078,4,2,2,803,,,Yarra,-37.78122,145.0336,Northern Metropolitan,2211
1259,Armadale,52 Adelaide St,5,h,5200000,SP,Marshall,1/7/17,6.3,3143,5,3,3,761,,,Stonnington,-37.85311,145.02847,Southern Metropolitan,4836
1260,Brunswick West,36 Newman St,3,h,1100000,S,Brad,1/7/17,5.2,3055,3,1,1,322,,,Moreland,-37.76073,144.94803,Northern Metropolitan,7082
1261,Burwood East,2 Amaroo Ct,4,h,1088000,PI,Ray,1/7/17,14.7,3151,4,1,1,536,140,,Whitehorse,-37.8534,145.14218,Eastern Metropolitan,4048
1262,Camberwell,4/924 Toorak Rd,3,t,1320000,PI,Bekdon,1/7/17,7.7,3124,3,2,2,227,223,2006,Boroondara,-37.84689,145.05863,Southern Metropolitan,8920
1263,Clifton Hill,5/94 Roseneath St,3,u,1030000,S,Nelson,1/7/17,3.6,3068,3,2,2,538,,1995,Yarra,-37.79297,144.99776,Northern Metropolitan,2954
1264,Coburg,12 Rasmussen Ct,4,h,922000,SP,Melbourne,1/7/17,6.7,3058,4,2,2,463,80,1960,Moreland,-37.73704,144.97959,Northern Metropolitan,11204
1265,Coburg,18 Shaftsbury St,3,h,1077000,S,Jellis,1/7/17,6.7,3058,3,1,2,512,,,Moreland,-37.75279,144.95379,Northern Metropolitan,11204
1266,Coburg North,29 Livingstone St,3,h,805000,PI,Jellis,1/7/17,6.7,3058,3,2,2,296,,,Moreland,-37.72495,144.98348,Northern Metropolitan,3445
1267,Cranbourne,26 Mundaring Dr,5,h,572000,S,O'Brien,1/7/17,34.7,3977,5,2,1,581,,,Casey,-38.10687,145.2811,South-Eastern Metropolitan,7680
1268,Croydon,8 Banool Ct,4,h,932000,S,Hoskins,1/7/17,23,3136,4,2,2,880,225,1970,Maroondah,-37.79587,145.2683,Eastern Metropolitan,11925
1269,Dingley Village,2/77 Centre Dandenong Rd,2,u,612000,S,Buxton,1/7/17,22.2,3172,2,1,1,197,,1975,Kingston,-37.98412,145.13433,South-Eastern Metropolitan,3940
1270,Doncaster East,66 Saxonwood Dr,6,h,1856000,SP,Barry,1/7/17,14.3,3109,6,3,3,1056,322,1970,Manningham,-37.78053,145.15567,Eastern Metropolitan,10999
1271,Eltham,59 Bible St,3,h,975000,S,Morrison,1/7/17,18,3095,3,1,0,841,,,Nillumbik,-37.71926,145.15082,Eastern Metropolitan,6990
1272,Frankston,42 Kars St,3,h,640000,S,hockingstuart,1/7/17,38,3199,3,2,1,368,,,Frankston,-38.1523,145.11874,South-Eastern Metropolitan,17055
1273,Frankston South,14 Poinciana St,3,h,755000,S,hockingstuart,1/7/17,38,3199,3,1,2,786,174,1960,Frankston,-38.16492,145.12656,South-Eastern Metropolitan,7566
1274,Glen Iris,6/35 Scott Gr,2,u,523000,S,Thomson,1/7/17,7.3,3146,2,1,1,0,,,Stonnington,-37.85546,145.04998,Southern Metropolitan,10412
1275,Highett,2/25 Wilson St,2,u,645000,S,Hodges,1/7/17,16,3190,2,1,1,105,64,1970,Bayside,-37.94887,145.02647,Southern Metropolitan,4794
1276,Kensington,17/120 Newman St,3,t,967000,S,Edward,1/7/17,3.4,3031,3,2,2,0,120,1999,Melbourne,-37.79482,144.92192,Northern Metropolitan,5263
1277,Kensington,3/58 Rankins Rd,1,t,500000,VB,Nelson,1/7/17,3.4,3031,1,1,0,142,,,Melbourne,-37.79059,144.93145,Northern Metropolitan,5263
1278,Kingsville,5/35 Kingsville St,1,u,210000,PI,Jas,1/7/17,6.4,3012,1,1,1,0,,,Maribyrnong,-37.80893,144.87878,Western Metropolitan,1808
1279,Maidstone,3/10 Greenham St,2,t,520000,S,Jas,1/7/17,6.4,3012,2,1,1,126,,,Maribyrnong,-37.78775,144.87446,Western Metropolitan,3873
1280,Mont Albert,11 Inglisby Rd,4,h,2320000,S,Jellis,1/7/17,10.2,3127,4,2,5,728,,,Whitehorse,-37.81402,145.10336,Eastern Metropolitan,2079
1281,Mordialloc,51B Bear St,4,h,800000,PI,Ray,1/7/17,21.5,3195,4,3,3,638,,,Kingston,-38.00406,145.09502,South-Eastern Metropolitan,3650
1282,Mount Waverley,12 Holskamp St,3,h,1205000,S,McGrath,1/7/17,14.2,3149,3,2,2,402,143,1960,Monash,-37.87389,145.12783,Eastern Metropolitan,13366
1283,Mount Waverley,24 Sunnyside Rd,3,h,2000000,VB,Fletchers,1/7/17,14.2,3149,3,1,2,1028,181,1965,Monash,-37.89757,145.11825,Eastern Metropolitan,13366
1284,Narre Warren,29 Bradley Tce,3,h,650000,SP,O'Brien,1/7/17,34.1,3805,3,1,4,1042,,,Casey,-38.03147,145.31126,South-Eastern Metropolitan,9376
1285,Newport,2A Gordon St,2,h,710000,S,Williams,1/7/17,6.2,3015,2,1,2,120,121,2011,Hobsons Bay,-37.84026,144.86667,Western Metropolitan,5498
1286,North Melbourne,2E Princess St,2,t,936000,S,Jellis,1/7/17,1.8,3051,2,1,0,0,,,Melbourne,-37.80487,144.95705,Northern Metropolitan,6821
1287,Port Melbourne,67 Ross St,3,h,1665000,S,Greg,1/7/17,3.5,3207,3,3,2,121,,,Port Phillip,-37.83591,144.93648,Southern Metropolitan,8648
1288,Reservoir,57 Crevelli St,2,h,560000,S,Barry,1/7/17,12,3073,2,1,1,198,,,Darebin,-37.72874,145.02988,Northern Metropolitan,21650
1289,Reservoir,16 Muriel Ct,3,h,825000,S,RW,1/7/17,12,3073,3,2,5,537,,,Darebin,-37.70047,145.02881,Northern Metropolitan,21650
1290,Richmond,7/129 Hoddle St,2,u,890500,SP,Biggin,1/7/17,2.4,3121,2,2,2,180,123,1940,Yarra,-37.81443,144.99079,Northern Metropolitan,14949
1291,Richmond,2 Sutton Gr,2,h,1442000,S,Biggin,1/7/17,2.4,3121,2,2,1,163,,,Yarra,-37.82259,144.99077,Northern Metropolitan,14949
1292,Rockbank,2013 Western Hwy,2,h,340000,SP,YPA,1/7/17,23.8,3335,2,1,0,609,,,Melton,-37.73289,144.66615,Western Metropolitan,538
1293,Seddon,2A Austin St,2,h,750000,S,Jas,1/7/17,5.1,3011,2,1,1,104,,,Maribyrnong,-37.80601,144.89663,Western Metropolitan,2417
1294,Seddon,57 Charles St,2,h,850000,VB,Village,1/7/17,5.1,3011,2,1,1,152,91,1910,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417
1295,South Yarra,51 Moore St,2,h,1160000,S,Jellis,1/7/17,2.7,3141,2,1,0,140,,,Stonnington,-37.84369,144.98914,Southern Metropolitan,14887
1296,St Albans,12 Altyre Ct,3,h,565000,S,Bells,1/7/17,14,3021,3,1,2,614,110,1975,Brimbank,-37.73074,144.78925,Western Metropolitan,14042
1297,Tarneit,3 Rosebud St,3,h,451500,S,Reliance,1/7/17,18.4,3029,3,1,1,346,,,Wyndham,-37.84123,144.69649,Western Metropolitan,10160
1298,Thomastown,2/11 French St,3,u,542000,S,Ray,1/7/17,15.3,3074,3,2,2,213,,,Whittlesea,-37.67748,145.01791,Northern Metropolitan,7955
1299,Werribee,22 Kramer St,3,h,510000,S,Ray,1/7/17,14.7,3030,3,2,2,658,125,1984,Wyndham,-37.88688,144.67244,Western Metropolitan,16166
1300,Werribee,1 Walwa Pl,3,h,427000,S,Greg,1/7/17,14.7,3030,3,1,2,637,,,Wyndham,-37.91165,144.67241,Western Metropolitan,16166
1301,West Footscray,15 Alberta St,3,h,845000,PI,Jas,1/7/17,6.4,3012,3,1,2,422,109,1950,Maribyrnong,-37.79644,144.86388,Western Metropolitan,5058
1302,Airport West,72 Clydesdale Rd,3,h,1250000,S,Barry,3/6/17,10.4,3042,3,1,1,773,,,Moonee Valley,-37.72265,144.8793,Western Metropolitan,3464
1303,Airport West,8 Kittyhawk St,4,h,1026000,S,Brad,3/6/17,10.4,3042,0,3,2,534,,,Moonee Valley,-37.72623,144.86773,Western Metropolitan,3464
1304,Ascot Vale,27 Hurtle St,3,h,1500000,PI,Biggin,3/6/17,4.3,3032,3,3,1,382,218,2008,Moonee Valley,-37.77206,144.90397,Western Metropolitan,6567
1305,Ashburton,93A Ashburn Gr,4,t,1655000,S,hockingstuart,3/6/17,10.2,3147,4,3,2,510,240,2013,Boroondara,-37.87159,145.0795,Southern Metropolitan,3052
1306,Avondale Heights,12 Brentwood Dr,3,h,1000000,SP,Barry,3/6/17,9.5,3034,3,1,1,723,,,Moonee Valley,-37.77222,144.85412,Western Metropolitan,4502
1307,Beaumaris,33 Reserve Rd,6,h,1660000,PI,C21,3/6/17,17.3,3193,6,3,4,730,,,Bayside,-37.98825,145.03227,Southern Metropolitan,5366
1308,Bentleigh East,60A Kennedy St,3,t,935000,S,hockingstuart,3/6/17,13.8,3165,3,2,2,244,,2000,Glen Eira,-37.9203,145.08074,Southern Metropolitan,10969
1309,Bentleigh East,23 Manuka St,4,h,1580000,S,Buxton,3/6/17,13.8,3165,4,2,2,604,175,1950,Glen Eira,-37.91327,145.07917,Southern Metropolitan,10969
1310,Bentleigh East,20 Northam Rd,3,h,1315000,S,Buxton,3/6/17,13.8,3165,3,1,2,617,353,,Glen Eira,-37.92284,145.06423,Southern Metropolitan,10969
1311,Brighton,2/149 Carpenter St,3,u,1336000,S,hockingstuart,3/6/17,10.5,3186,3,2,1,249,,,Bayside,-37.90597,145.00208,Southern Metropolitan,10579
1312,Brunswick,8 Jones St,2,t,765000,SP,Jellis,3/6/17,5.2,3056,2,2,1,77,88,2007,Moreland,-37.7617,144.96406,Northern Metropolitan,11918
1313,Carnegie,135 Leila Rd,3,h,1570000,S,hockingstuart,3/6/17,10.1,3163,3,2,2,602,180,1970,Glen Eira,-37.90248,145.05943,Southern Metropolitan,7822
1314,Carnegie,10 Parton Ct,4,h,1455000,SP,Woodards,3/6/17,10.1,3163,4,2,2,608,,,Glen Eira,-37.89106,145.04675,Southern Metropolitan,7822
1315,Craigieburn,195 Newbury Bvd,4,h,667000,S,Ray,3/6/17,20.6,3064,4,2,2,480,214,2012,Hume,-37.57201,144.90897,Northern Metropolitan,15510
1316,Doveton,24 Betula St,3,h,545000,SP,O'Brien,3/6/17,28.8,3177,3,1,1,700,113,1960,Casey,-37.99095,145.2316,South-Eastern Metropolitan,3533
1317,Eaglemont,2/12 Ashby Gr,2,u,750000,PI,Nelson,3/6/17,8.9,3084,2,1,1,112,93,1960,Banyule,-37.76689,145.05206,Eastern Metropolitan,1651
1318,Elsternwick,6/26 Parkside St,2,u,975000,SP,Gary,3/6/17,7.2,3185,2,1,1,1764,106,1970,Glen Eira,-37.8879,145.01198,Southern Metropolitan,4898
1319,Elwood,4/193 Brighton Rd,2,u,480000,S,McGrath,3/6/17,7.2,3184,2,1,1,1210,65,1968,Port Phillip,-37.8785,144.99316,Southern Metropolitan,8989
1320,Epping,6 Letchworth Pl,3,h,620000,S,Harcourts,3/6/17,19.6,3076,3,1,2,606,120,1975,Whittlesea,-37.64954,145.03648,Northern Metropolitan,10926
1321,Essendon,27 Miller St,3,h,1320000,S,Rendina,3/6/17,7.5,3040,3,2,1,276,149,1910,Moonee Valley,-37.75126,144.89558,Western Metropolitan,9264
1322,Essendon,1/10 Schofield St,3,u,786000,S,Nelson,3/6/17,7.5,3040,3,2,1,138,,1982,Moonee Valley,-37.75284,144.90975,Western Metropolitan,9264
1323,Footscray,10/17 Gordon St,2,u,270000,PI,Burnham,3/6/17,5.1,3011,2,1,1,0,,,Maribyrnong,-37.78895,144.89014,Western Metropolitan,7570
1324,Frankston,24 Victoria Pde,3,h,700000,S,O'Brien,3/6/17,38,3199,3,1,2,593,102,1960,Frankston,-38.15517,145.12705,South-Eastern Metropolitan,17055
1325,Glenroy,92 Glenroy Rd,4,h,750000,PI,Barry,3/6/17,11.2,3046,4,2,3,659,,,Moreland,-37.70619,144.92916,Northern Metropolitan,8870
1326,Greenvale,23 Wallace Dr,5,h,830000,SP,RW,3/6/17,20.4,3059,5,4,5,602,264,2001,Hume,-37.65039,144.89948,Northern Metropolitan,4864
1327,Hadfield,2/126 Middle St,3,t,627000,S,Stockdale,3/6/17,11.2,3046,3,2,2,0,139,2013,Moreland,-37.70903,144.93995,Northern Metropolitan,2606
1328,Hawthorn,49 Grove Rd,4,h,3335000,S,Kay,3/6/17,5.3,3122,4,2,2,371,276,1890,Boroondara,-37.81474,145.02609,Southern Metropolitan,11308
1329,Hawthorn East,22 Caroline St,3,h,1875000,S,Jellis,3/6/17,6.2,3123,3,2,1,282,141,1890,Boroondara,-37.82911,145.04531,Southern Metropolitan,6482
1330,Hawthorn East,2/859 Toorak Rd,3,t,1465000,S,Jellis,3/6/17,6.2,3123,3,2,2,265,177,2010,Boroondara,-37.84506,145.05246,Southern Metropolitan,6482
1331,Highett,3 The Crescent,3,h,1190000,SA,Buxton,3/6/17,16,3190,3,1,1,635,,,Kingston,-37.94654,145.04863,Southern Metropolitan,4794
1332,Ivanhoe,6/40 Magnolia Rd,3,u,910000,S,Miles,3/6/17,7.8,3079,3,2,1,0,145,2006,Banyule,-37.75822,145.05056,Eastern Metropolitan,5549
1333,Keilor Downs,58 Tarella Dr,3,h,580000,SP,Ace,3/6/17,15.5,3038,3,1,4,677,,,Brimbank,-37.72188,144.81489,Western Metropolitan,3656
1334,Kew,3/26 Edgevale Rd,2,t,942000,S,hockingstuart,3/6/17,5.4,3101,2,1,1,0,109,1975,Boroondara,-37.81439,145.04237,Southern Metropolitan,10331
1335,Kew East,7 Riverside Dr,3,h,2260000,S,Jellis,3/6/17,7.3,3102,3,2,4,753,280,1937,Boroondara,-37.79017,145.06381,Southern Metropolitan,2671
1336,Middle Park,67 McGregor St,3,h,2010000,S,Cayzer,3/6/17,3,3206,3,1,0,207,128,1890,Port Phillip,-37.85356,144.96415,Southern Metropolitan,2019
1337,Middle Park,204 Page St,6,h,5600000,PI,Marshall,3/6/17,3,3206,6,4,2,472,328,1915,Port Phillip,-37.85231,144.96373,Southern Metropolitan,2019
1338,Mill Park,7 Eaglet Ct,4,h,720000,S,Harcourts,3/6/17,17.9,3082,4,2,3,649,158,1985,Whittlesea,-37.67681,145.06414,Northern Metropolitan,10529
1339,Mordialloc,1/6 Krone St,4,t,1170000,S,hockingstuart,3/6/17,21.5,3195,4,2,2,312,179,2004,Kingston,-38.002,145.08916,South-Eastern Metropolitan,3650
1340,Murrumbeena,13 Churchill Cl,3,h,1256000,S,Woodards,3/6/17,10.1,3163,3,2,2,335,,,Glen Eira,-37.90423,145.06168,Southern Metropolitan,4442
1341,North Melbourne,22 Melrose St,2,h,970000,S,JMRE,3/6/17,1.8,3051,2,1,0,102,66,1900,Melbourne,-37.79489,144.94207,Northern Metropolitan,6821
1342,Oakleigh East,41 Clayton Rd,2,h,1114000,S,Ray,3/6/17,12.3,3166,2,1,1,703,90,1960,Monash,-37.90241,145.12378,Southern Metropolitan,2547
1343,Parkville,401/228 The Avenue,3,u,1770000,S,Woodards,3/6/17,1.8,3052,3,2,1,2431,70,1999,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309
1344,Port Melbourne,120/1 Graham St,3,u,1725000,PI,Marshall,3/6/17,3.5,3207,3,2,2,0,189,2000,Port Phillip,-37.8429,144.94487,Southern Metropolitan,8648
1345,Preston,34 Grange St,3,h,930000,S,Barry,3/6/17,8.4,3072,3,1,0,357,,,Darebin,-37.7377,144.98781,Northern Metropolitan,14577
1346,Preston,202 Raglan St,3,h,945000,S,McGrath,3/6/17,8.4,3072,3,1,2,349,120,1940,Darebin,-37.74946,145.00875,Northern Metropolitan,14577
1347,Preston,42 Tyler St,3,h,725000,S,Barry,3/6/17,8.4,3072,3,1,2,590,94,1950,Darebin,-37.73314,145.03437,Northern Metropolitan,14577
